ID,ReportID,ReportOwnerID,TransactionDate,TransactionAmount,TransactionCurrencyCode,ExchangeRate,PostedAmount,ExpenseTypeCode,ExpenseTypeName,VendorDescription,Description,HasImage,HasItemizations,HasAttendees,IsPersonal,IsBillable,LocationCountry,LocationName,PaymentTypeID,LastModified,URI,TaxReceiptType,SpendCategoryCode,Custom1,Custom2,OrgUnit1,CompanyCode,PostingDate,Currency,ItemNumber,CostCenter,GLAccount,JournalName,DocumentType,PostingKey,ProfitCenter,Amount,JournalLineDescription,DebitAmount,CreditAmount,FiscalYear,PostedDate,ExchangeRateType,ExchangeRateDate,JournalSource,JournalCategory,PrimaryLedger
3ef22d1e-57a5-4478-9f54-34708f7c9eb2,f7fa6e69-6b48-4ae3-ab09-a3210a4f461d,dylan61@example.com,9/16/2024,1471.12,USD,1.1634,1471.12,ET06,Supplies,"Vega, Martin and Guerrero",If company peace less difference rule if choose.,True,True,False,False,False,FR,South Jose,CompanyCard,2024-09-18T21:45:52Z,/expense/entries/3ef22d1e-57a5-4478-9f54-34708f7c9eb2,R,SC031,,,,C003,2025-05-25,EUR,ITEM-6902,CC200,600000,JNL-MUCH,KR,40,PC03,4446.35,Main off loss.,0.0,4446.35,2025,2025-08-24,B,2025-02-02,CONCUR,TRAVEL,APAC_LEDGER
7c0338cc-e681-497f-8b0f-95ee4335c0c9,db8efe1a-32fb-4199-9c8a-2d1453cad529,natasha32@example.com,9/20/2023,206.04,AUD,1.1731,265.63,ET06,Supplies,Sanders Inc,Western perform memory nor.,True,True,False,False,True,GB,East Adamville,CompanyCard,2023-09-27T21:45:52Z,/expense/entries/7c0338cc-e681-497f-8b0f-95ee4335c0c9,N,SC035,,deal,,C002,2025-05-17,EUR,ITEM-6903,CC300,500000,JNL-STILL,KR,50,PC03,3048.23,Prevent federal general find.,3048.23,0.0,2025,2025-05-29,B,2025-06-16,WORKDAY,TRAVEL,CORP_LEDGER
1eec0ccf-b041-41fc-b748-34482f9e54b4,bb21bff4-9f1b-4c80-af24-aad5190a5a26,swhitaker@example.net,10/21/2023,1173.9,AUD,1.4511,627.8,ET07,Entertainment,"Lee, Craig and Watkins",Officer population each moment foreign research.,False,False,False,False,False,IN,Jonesborough,CorporateCard,2024-04-18T21:45:52Z,/expense/entries/1eec0ccf-b041-41fc-b748-34482f9e54b4,T,SC015,sure,science,,C001,2024-11-23,INR,ITEM-6904,CC300,400000,JNL-STYLE,DR,50,PC01,4715.6,Better old real grow mother country.,0.0,4715.6,2025,2024-12-22,C,2024-12-08,SAP,EXPENSE,APAC_LEDGER
c9f63b81-6f2f-4d21-93a9-f160878a7368,d3d7cb7c-2626-443b-bd16-d23d580c6a55,elizabeth05@example.com,9/17/2024,110.18,GBP,0.9911,130.71,ET03,Meals,Smith Inc,Voice age what spend glass.,False,False,False,False,True,GB,Lake Bradley,CompanyCard,2025-02-08T21:45:52Z,/expense/entries/c9f63b81-6f2f-4d21-93a9-f160878a7368,T,SC037,,effort,,C001,2024-11-25,INR,ITEM-6905,CC100,600000,JNL-SUCCESS,KR,40,PC03,2256.95,Tax himself already the company hour risk.,2256.95,0.0,2025,2024-12-12,B,2024-09-29,CONCUR,TRAVEL,APAC_LEDGER
99caf2d0-b64a-4257-afa8-9e9d94dc176f,ac532cf3-8130-4e92-81d3-1eb6f30e828f,savagevanessa@example.org,6/28/2025,1306.07,INR,1.0794,1311.16,ET08,Parking,"Lopez, Cruz and Howard",Step test writer court idea.,True,False,False,False,True,SG,North Nancystad,CorporateCard,2025-08-27T21:45:52Z,/expense/entries/99caf2d0-b64a-4257-afa8-9e9d94dc176f,N,SC029,,,OU6,C001,2025-01-17,GBP,ITEM-6906,CC300,400000,JNL-SAFE,SA,40,PC02,3186.76,Anyone either thus million attention still financial.,0.0,3186.76,2025,2024-10-31,C,2025-06-22,SAP,PURCHASE,CORP_LEDGER
ce4d08d3-9562-434a-87e6-47451bcda6c4,61de1d52-2482-44bd-8e5f-ca57629e8fc5,phillipsamy@example.com,11/5/2024,874.05,USD,1.1808,874.05,ET10,Other,"Beltran, York and Hill",Car for half lawyer.,False,False,False,False,False,CA,Blairshire,CorporateCard,2025-04-14T21:45:52Z,/expense/entries/ce4d08d3-9562-434a-87e6-47451bcda6c4,R,SC017,,,,C003,2025-01-24,INR,ITEM-6907,CC300,400000,JNL-FIELD,SA,50,PC03,2325.3,Tax require without present.,2325.3,0.0,2025,2024-11-09,M,2024-10-24,WORKDAY,TRAVEL,CORP_LEDGER
e99588dd-c5b9-442a-b7f3-01aa4627aa88,bbeb03fe-1b9c-4f6b-aeae-1876b7834f7a,meganhendricks@example.net,12/25/2023,210.85,USD,1.0869,210.85,ET03,Meals,Bartlett-Rivas,Price involve common near kitchen production.,False,True,False,False,True,SG,Griffithshire,CorporateCard,2024-04-15T21:45:52Z,/expense/entries/e99588dd-c5b9-442a-b7f3-01aa4627aa88,T,SC017,,,,C002,2025-07-30,EUR,ITEM-6908,CC200,500000,JNL-ROOM,DR,50,PC03,658.98,Statement page lay.,0.0,658.98,2025,2025-07-29,M,2025-07-31,WORKDAY,PURCHASE,CORP_LEDGER
133f5c37-4d25-42cd-aeaa-6ded0220b60a,9bdc3e64-4589-4791-9caa-d0facf593bb9,james85@example.com,2/8/2024,984.02,AUD,1.2463,930.49,ET08,Parking,Johnston-Welch,Partner foot respond other game story audience north.,False,True,False,False,False,GB,Maloneton,CorporateCard,2024-08-03T21:45:52Z,/expense/entries/133f5c37-4d25-42cd-aeaa-6ded0220b60a,R,SC013,,then,,C003,2024-12-18,GBP,ITEM-6909,CC200,500000,JNL-RED,KR,40,PC02,3025.22,Skin rich his.,3025.22,0.0,2025,2025-07-29,M,2025-01-28,CONCUR,EXPENSE,APAC_LEDGER
2c9d6275-7290-4cef-84fc-6b9b63278595,b3852caa-cf68-4269-b286-9e7ab437d725,smithryan@example.com,1/29/2024,685.25,SGD,1.2748,775.09,ET08,Parking,Richardson-Crawford,Sit practice determine may whatever program down store.,False,True,True,True,False,IN,Sarafurt,CorporateCard,2024-06-29T21:45:52Z,/expense/entries/2c9d6275-7290-4cef-84fc-6b9b63278595,N,SC021,,,,C002,2025-08-23,INR,ITEM-6910,CC100,600000,JNL-ANYONE,KR,40,PC01,3727.67,Future door production help able.,0.0,3727.67,2025,2025-05-28,C,2025-04-24,SAP,TRAVEL,CORP_LEDGER
a79c21c4-6f6a-4449-9ecd-849f46cacfe5,398e2d92-6cf4-4f91-a340-a308ee8f5183,zhall@example.net,10/6/2024,1318.67,SGD,1.009,1446.19,ET06,Supplies,"Day, Hogan and Stark",Million five daughter shake forward single focus.,True,False,True,False,True,SG,Port Allison,Cash,2025-01-29T21:45:52Z,/expense/entries/a79c21c4-6f6a-4449-9ecd-849f46cacfe5,N,SC005,,,,C003,2025-04-08,GBP,ITEM-6911,CC200,500000,JNL-WITH,KR,50,PC01,91.11,Require buy particular answer base message.,91.11,0.0,2025,2025-07-15,B,2025-01-13,SAP,EXPENSE,APAC_LEDGER
7b91d2f1-7438-405c-8506-68a15489e2e4,c5e06fa2-45de-4ded-a53a-cddb4f998fb9,sonya43@example.org,11/3/2024,440.63,GBP,0.8346,596.79,ET10,Other,Diaz Group,Improve fight she cell left attack.,True,False,False,False,True,DE,Rossburgh,CompanyCard,2024-12-06T21:45:52Z,/expense/entries/7b91d2f1-7438-405c-8506-68a15489e2e4,R,SC032,ahead,,,C001,2024-10-29,USD,ITEM-6912,CC100,600000,JNL-I,KR,50,PC01,3582.2,Decision agreement manage station dream.,0.0,3582.2,2025,2025-09-02,B,2025-01-15,CONCUR,PURCHASE,APAC_LEDGER
1a06bf00-2cfd-4e6e-8dab-e4e53a96a740,d5868f61-eb3e-43e1-978c-49e63cee96bd,hartjasmine@example.org,9/2/2024,335.99,CAD,1.3654,380.91,ET10,Other,Powers Group,Several fill color can tell green bag.,True,False,True,False,False,GB,West Christine,PersonalCard,2025-01-28T21:45:52Z,/expense/entries/1a06bf00-2cfd-4e6e-8dab-e4e53a96a740,T,SC025,,,,C003,2025-08-12,EUR,ITEM-6913,CC100,400000,JNL-IMPACT,DR,40,PC03,1658.17,Space lead coach site.,1658.17,0.0,2025,2025-05-23,M,2024-11-05,SAP,TRAVEL,APAC_LEDGER
c2d1797b-a1cd-4fa0-a6b4-0957a7256a98,8e93d8ee-7d3e-4458-8b9d-3d319823dd6a,srussell@example.net,10/27/2024,784.11,AUD,1.3238,493.91,ET07,Entertainment,Moore PLC,Sit call soon throw drug service.,False,False,False,False,True,SG,Woodardmouth,PersonalCard,2025-03-25T21:45:52Z,/expense/entries/c2d1797b-a1cd-4fa0-a6b4-0957a7256a98,T,SC042,,,,C003,2025-06-10,INR,ITEM-6914,CC200,500000,JNL-KEEP,DR,40,PC02,4235.71,Strategy party food energy debate.,0.0,4235.71,2025,2025-02-26,M,2025-05-20,WORKDAY,PURCHASE,CORP_LEDGER
b96eac81-cdba-42c0-a023-32dcf0893502,451569ee-93ad-4c40-b040-60d582029606,brendan05@example.net,10/31/2023,667.8,SGD,0.9882,839.29,ET07,Entertainment,"Wilson, Mays and Flores",Finally rather lot child hear respond century table.,True,True,False,False,False,AU,New John,PersonalCard,2023-11-08T21:45:52Z,/expense/entries/b96eac81-cdba-42c0-a023-32dcf0893502,R,SC015,,,,C002,2025-01-17,INR,ITEM-6915,CC100,400000,JNL-STORY,KR,50,PC03,358.02,Three forward answer less ground force.,358.02,0.0,2025,2025-09-07,M,2024-09-22,SAP,TRAVEL,CORP_LEDGER
196cafe8-ada3-44af-95dd-030822a2e9a0,1d635bc9-6e9c-4f81-baf6-dea7d9764552,lindasanchez@example.org,11/28/2024,540.21,USD,1.4495,540.21,ET06,Supplies,Bean-Haley,Participant again site year much quality.,True,False,False,False,True,DE,Richardsonport,PersonalCard,2025-05-21T21:45:52Z,/expense/entries/196cafe8-ada3-44af-95dd-030822a2e9a0,R,SC038,,,OU1,C002,2025-07-21,INR,ITEM-6916,CC200,400000,JNL-REVEAL,DR,40,PC02,3896.86,Clearly serious prevent hand.,0.0,3896.86,2025,2024-12-04,B,2025-05-28,SAP,PURCHASE,APAC_LEDGER
fbbd9c1e-9b4c-4265-9480-be1322565108,b60d4e05-76e2-46cf-9171-71a8c29981f9,robertdavis@example.com,3/17/2024,1273.46,EUR,0.9054,1224.3,ET05,Mileage,"Reyes, Martinez and Montgomery",Imagine issue surface.,True,False,False,False,False,GB,East Phyllisshire,CorporateCard,2024-07-18T21:45:52Z,/expense/entries/fbbd9c1e-9b4c-4265-9480-be1322565108,R,SC014,paper,,,C002,2025-02-04,EUR,ITEM-6917,CC100,600000,JNL-FORM,DR,40,PC03,2847.1,Deal whole staff general decide when life couple.,2847.1,0.0,2025,2025-02-28,C,2025-03-01,WORKDAY,EXPENSE,CORP_LEDGER
67dfd665-be69-4ad4-94a2-759fe8f8eba5,ea3c4b83-045e-4246-849b-0a9972e1805c,anichols@example.org,3/1/2024,1301.74,EUR,1.1765,691.87,ET07,Entertainment,"Griffin, Barker and Anderson",Sound course thousand sort.,False,False,False,True,False,CA,Thompsonfort,CompanyCard,2024-05-16T21:45:52Z,/expense/entries/67dfd665-be69-4ad4-94a2-759fe8f8eba5,R,SC025,,,,C003,2025-08-07,GBP,ITEM-6918,CC300,500000,JNL-OLD,DR,40,PC01,3030.84,Such benefit quality get pass.,0.0,3030.84,2025,2025-09-04,C,2025-02-04,WORKDAY,EXPENSE,CORP_LEDGER
7eaf29e2-63a4-4202-8619-16bbc9b5def2,e0bcfb49-bee1-4a13-984b-7613968d5417,pamelahill@example.com,6/26/2025,461.83,INR,0.9489,471.53,ET03,Meals,"Jackson, Blair and Brown",Threat five should compare.,False,False,True,False,False,FR,North Kimberlyside,CorporateCard,2025-07-05T21:45:52Z,/expense/entries/7eaf29e2-63a4-4202-8619-16bbc9b5def2,N,SC045,create,care,,C002,2025-01-18,EUR,ITEM-6919,CC300,500000,JNL-ARM,KR,40,PC02,4244.15,Fast inside plant station resource particular.,4244.15,0.0,2025,2025-06-13,M,2025-02-10,SAP,TRAVEL,APAC_LEDGER
6fe0b570-f37d-4074-8598-dd30d0936ba3,d8f2045b-c8aa-4072-a7f0-96a2b46bdc03,dmiller@example.net,8/2/2025,358.75,SGD,1.3501,300.17,ET04,Taxi,"Johnson, Stewart and Morgan",Exist situation business body reduce.,True,True,False,False,False,GB,South Kyle,Cash,2026-01-08T21:45:52Z,/expense/entries/6fe0b570-f37d-4074-8598-dd30d0936ba3,T,SC016,loss,,OU4,C002,2025-06-09,GBP,ITEM-6920,CC200,400000,JNL-ADD,DR,40,PC01,1329.82,Religious choose effort action fire election recognize boy.,0.0,1329.82,2025,2025-05-25,M,2025-08-04,SAP,PURCHASE,CORP_LEDGER
c39d8148-4b82-4e13-85bc-7c4fe4189c45,30d8da95-5f28-4ae4-9afb-d92fd5a9fdec,murphyjessica@example.com,5/10/2024,1192.26,EUR,1.4403,908.14,ET03,Meals,Mahoney Inc,Democratic particular interesting itself admit.,False,False,False,False,False,DE,Woodfurt,CorporateCard,2024-09-11T21:45:52Z,/expense/entries/c39d8148-4b82-4e13-85bc-7c4fe4189c45,N,SC016,,,OU3,C002,2025-07-29,USD,ITEM-6921,CC100,500000,JNL-SIX,SA,50,PC02,66.37,Fact social part take red its.,66.37,0.0,2025,2025-01-09,B,2025-07-24,SAP,PURCHASE,CORP_LEDGER
bcaa6c6f-23c6-490a-9b94-770986808d5c,8b14e4c2-d03c-4055-8868-96e3fc6faa81,matthewbell@example.org,5/9/2025,820.71,INR,0.7059,1181.9,ET09,Phone,"Smith, Garcia and Arnold",Whether article type thing other.,False,True,False,False,False,GB,Lake Thomas,Cash,2025-05-29T21:45:52Z,/expense/entries/bcaa6c6f-23c6-490a-9b94-770986808d5c,T,SC013,,possible,OU6,C003,2024-12-15,INR,ITEM-6922,CC200,600000,JNL-ENTER,DR,40,PC01,3893.83,Financial any political seven recently under.,0.0,3893.83,2025,2025-04-30,M,2024-10-06,WORKDAY,PURCHASE,APAC_LEDGER
511f7636-750b-4375-a8ab-d555177d4855,58691ffe-af6c-439a-b010-beb3dae7c802,sheribates@example.net,6/2/2024,604.34,SGD,1.3416,516.29,ET03,Meals,"Harris, Chang and Bruce",Technology window share tend.,True,False,False,True,True,SG,Alyssaview,CompanyCard,2024-07-31T21:45:52Z,/expense/entries/511f7636-750b-4375-a8ab-d555177d4855,R,SC049,,,,C002,2024-11-21,GBP,ITEM-6923,CC200,500000,JNL-DEGREE,KR,40,PC01,2880.89,Into among camera sell.,2880.89,0.0,2025,2024-12-04,B,2025-01-06,WORKDAY,EXPENSE,CORP_LEDGER
9a03042d-7a79-45b3-bbb1-c61fae38d567,414ce18e-c993-4b34-a037-893c31beb9b4,rothcalvin@example.net,4/10/2025,467.04,CAD,1.0278,324.69,ET02,Hotel,Willis-Ballard,Collection fill west recognize heart suggest.,False,False,False,False,True,FR,West Stephanie,Cash,2025-05-11T21:45:52Z,/expense/entries/9a03042d-7a79-45b3-bbb1-c61fae38d567,N,SC020,key,,OU6,C003,2025-05-31,EUR,ITEM-6924,CC300,600000,JNL-PRESSURE,DR,40,PC03,1766.34,Probably cold minute data surface participant pattern.,0.0,1766.34,2025,2025-02-25,B,2024-11-22,SAP,PURCHASE,CORP_LEDGER
81898576-e231-4f6f-a798-2c606801ed9c,da0701b5-66f4-4cc0-aa5a-f39ccdf56466,fparker@example.org,6/13/2024,236.28,EUR,0.7282,204.45,ET04,Taxi,Jackson-Pope,Write condition continue color.,True,True,True,False,False,SG,North Davidhaven,Cash,2024-08-13T21:45:52Z,/expense/entries/81898576-e231-4f6f-a798-2c606801ed9c,R,SC036,,,,C002,2024-11-16,EUR,ITEM-6925,CC300,600000,JNL-TROUBLE,KR,40,PC03,2344.58,Position five of happen toward north choose.,2344.58,0.0,2025,2025-08-13,M,2024-09-27,WORKDAY,EXPENSE,APAC_LEDGER
dacde8f6-d9e6-4eec-a77e-ad5d43fe252b,af45dbca-f9ea-42ce-9892-1b61e7cd6dc4,erica69@example.net,10/15/2024,45.46,CAD,1.3639,33.0,ET04,Taxi,"Garza, Miller and Contreras",Last east enter suddenly community.,False,False,False,False,False,DE,Lake Joshua,CorporateCard,2025-02-08T21:45:52Z,/expense/entries/dacde8f6-d9e6-4eec-a77e-ad5d43fe252b,R,SC045,of,,OU7,C003,2025-01-12,GBP,ITEM-6926,CC200,400000,JNL-STATEMENT,SA,40,PC03,4197.99,Political everything main compare.,0.0,4197.99,2025,2025-06-24,M,2025-02-16,WORKDAY,TRAVEL,CORP_LEDGER
418e7dfc-3c75-45f4-9a34-0622d1f638bb,5580e96c-4994-4a24-821c-ea042e12e94d,olopez@example.net,10/4/2023,432.2,EUR,0.7679,485.1,ET05,Mileage,"Owens, Duke and Knox",Last factor seek mind guy.,False,False,True,False,True,IN,Clarktown,Cash,2024-02-08T21:45:52Z,/expense/entries/418e7dfc-3c75-45f4-9a34-0622d1f638bb,T,SC035,,,,C001,2025-04-18,INR,ITEM-6927,CC300,600000,JNL-TRADITIONAL,DR,40,PC01,2845.58,Performance learn huge fire class.,2845.58,0.0,2025,2025-02-25,B,2025-07-21,SAP,PURCHASE,CORP_LEDGER
dc2ce9c8-01b9-4966-b09e-760a01c58e89,abb7d172-418d-4036-a93a-2b4fb3cb6225,pdrake@example.net,8/27/2024,1340.49,EUR,1.4787,798.4,ET07,Entertainment,Short LLC,Consider job throw though last.,False,False,True,False,True,IN,Yutown,CompanyCard,2024-09-19T21:45:52Z,/expense/entries/dc2ce9c8-01b9-4966-b09e-760a01c58e89,T,SC031,,,,C003,2024-12-01,USD,ITEM-6928,CC300,500000,JNL-TRUTH,SA,40,PC02,1797.88,Pull peace four job movie into impact.,0.0,1797.88,2025,2024-11-25,B,2025-02-22,WORKDAY,PURCHASE,APAC_LEDGER
6baecd0a-b73f-4d46-b6c1-16a4c793a0ef,1538135c-5404-4ae6-9e20-43309ab4bb54,knovak@example.net,10/10/2024,273.6,USD,1.3386,273.6,ET08,Parking,Zamora-Hampton,Yes cup spend few close benefit.,False,True,False,False,True,DE,New Christina,CompanyCard,2024-10-27T21:45:52Z,/expense/entries/6baecd0a-b73f-4d46-b6c1-16a4c793a0ef,T,SC044,finish,bank,,C003,2025-09-14,USD,ITEM-6929,CC100,400000,JNL-LEVEL,KR,40,PC01,1905.36,Significant around bag about cold physical.,1905.36,0.0,2025,2025-09-18,C,2024-09-22,CONCUR,PURCHASE,APAC_LEDGER
b4b61a0a-2674-42d2-a27c-58bf4bb540d2,541abb9d-5601-45aa-80b8-c4e66a28965a,eric87@example.org,5/17/2024,402.15,GBP,0.8927,549.9,ET02,Hotel,Vazquez PLC,Soldier room growth always themselves lot.,True,False,True,True,True,GB,Lake Cathyland,PersonalCard,2024-09-17T21:45:52Z,/expense/entries/b4b61a0a-2674-42d2-a27c-58bf4bb540d2,R,SC042,,figure,,C001,2024-11-25,USD,ITEM-6930,CC100,600000,JNL-THEMSELVES,SA,50,PC03,4488.68,Difference set record middle ground.,0.0,4488.68,2025,2025-01-31,B,2025-02-04,WORKDAY,PURCHASE,CORP_LEDGER
181bef49-2f95-40e4-9336-56ff0032599c,5798715b-52d2-41a6-b09b-6a3f5fab23aa,birdmichael@example.org,7/4/2025,1244.38,SGD,1.0255,1606.62,ET03,Meals,"Gibson, Phillips and Bell",Might smile receive his time charge really.,False,False,True,True,False,FR,East Kelly,PersonalCard,2025-09-09T21:45:52Z,/expense/entries/181bef49-2f95-40e4-9336-56ff0032599c,R,SC011,,,,C002,2025-02-10,INR,ITEM-6931,CC100,600000,JNL-DOWN,DR,40,PC02,1781.2,Political quite energy available expert.,1781.2,0.0,2025,2025-07-13,C,2025-02-10,SAP,EXPENSE,APAC_LEDGER
db489130-6f01-4c3d-89d3-af49ab4da5a6,414b1432-713b-40af-b38b-b76e313f6f41,zcollins@example.org,11/8/2024,1415.17,SGD,0.8153,1371.3,ET06,Supplies,Fitzpatrick-Roberts,Film degree like white ball magazine.,False,False,False,False,False,US,Lovemouth,PersonalCard,2025-01-19T21:45:52Z,/expense/entries/db489130-6f01-4c3d-89d3-af49ab4da5a6,T,SC016,southern,,,C003,2025-07-23,EUR,ITEM-6932,CC300,600000,JNL-WHICH,DR,40,PC03,4862.34,Democrat society eye simply former six eye.,0.0,4862.34,2025,2025-01-04,B,2025-03-10,WORKDAY,PURCHASE,CORP_LEDGER
ab50fa1a-30b1-4812-ac2d-e6bb00ed96ca,437b0170-0feb-40ef-8999-4aceb6a98e3c,amathis@example.com,9/15/2024,429.96,EUR,1.0277,599.97,ET10,Other,Wise Inc,Size past appear require choose.,False,False,False,False,True,FR,Greenfort,CorporateCard,2024-11-03T21:45:52Z,/expense/entries/ab50fa1a-30b1-4812-ac2d-e6bb00ed96ca,T,SC004,,just,OU1,C003,2025-02-04,INR,ITEM-6933,CC300,400000,JNL-PROPERTY,SA,40,PC03,4721.35,Money pick peace those wife no camera.,4721.35,0.0,2025,2025-08-19,B,2025-01-18,WORKDAY,PURCHASE,APAC_LEDGER
d4e6047d-ac84-44ee-807a-81570c0e2137,6960c6a1-a715-42ac-88a4-ad25c6ecab49,latoya41@example.net,10/24/2024,235.9,EUR,1.3626,153.9,ET06,Supplies,Wiggins Inc,Similar never be sound.,True,False,True,False,False,FR,East John,CorporateCard,2025-01-10T21:45:52Z,/expense/entries/d4e6047d-ac84-44ee-807a-81570c0e2137,R,SC047,garden,,,C002,2024-10-24,INR,ITEM-6934,CC200,600000,JNL-SEA,KR,40,PC03,3300.06,He expert along tax.,0.0,3300.06,2025,2025-01-21,M,2024-09-30,SAP,TRAVEL,CORP_LEDGER
41376ab6-3ec5-4fac-93f5-28c47a95c659,ea750f4a-5958-478d-aeea-d63c2e405f92,zalvarado@example.org,2/6/2025,282.89,EUR,0.7697,209.56,ET10,Other,Johnson-Brown,Rule laugh claim happy night test far offer.,False,True,True,True,False,GB,South Tammy,PersonalCard,2025-03-29T21:45:52Z,/expense/entries/41376ab6-3ec5-4fac-93f5-28c47a95c659,R,SC049,,,OU10,C002,2025-06-11,GBP,ITEM-6935,CC200,600000,JNL-SECURITY,DR,40,PC02,3795.6,Ready use fund who goal majority.,3795.6,0.0,2025,2024-11-13,B,2025-07-27,WORKDAY,TRAVEL,APAC_LEDGER
e8f7fc24-ea35-4d84-93a0-0925d9dd5f84,a2820437-37c3-4255-8094-b01ac1bc3cb9,smithemily@example.org,3/7/2024,1189.64,GBP,1.377,1023.8,ET01,Airfare,Olson PLC,Make six place.,False,False,False,False,True,GB,New Deborahtown,Cash,2024-08-23T21:45:52Z,/expense/entries/e8f7fc24-ea35-4d84-93a0-0925d9dd5f84,T,SC042,,,OU2,C002,2024-11-21,INR,ITEM-6936,CC200,400000,JNL-RAISE,SA,50,PC02,2214.1,Smile information sure wait item.,0.0,2214.1,2025,2025-05-14,M,2025-03-20,WORKDAY,PURCHASE,CORP_LEDGER
42e72528-159d-4cf9-8d81-4dc846786b1c,063dd261-017d-4921-b1ef-8bc11d00c097,wilsonedward@example.org,1/9/2024,133.9,EUR,1.3055,85.7,ET08,Parking,Fisher LLC,Nice tonight see.,True,True,True,False,False,IN,Bakerville,CompanyCard,2024-05-16T21:45:52Z,/expense/entries/42e72528-159d-4cf9-8d81-4dc846786b1c,N,SC034,,,,C002,2024-10-28,EUR,ITEM-6937,CC200,400000,JNL-HOLD,DR,50,PC01,1062.33,Rich policy speak same charge see like.,1062.33,0.0,2025,2024-09-28,C,2025-01-20,CONCUR,PURCHASE,APAC_LEDGER
72461617-d03b-4648-a3ef-2d99b4ffa1c5,c602bc43-cb1e-4641-ba70-d31890b74a9b,taylor44@example.net,2/15/2024,153.49,INR,0.7646,180.01,ET08,Parking,Browning Inc,Loss especially situation somebody maybe.,True,False,False,True,True,IN,East Jamestown,CompanyCard,2024-02-25T21:45:52Z,/expense/entries/72461617-d03b-4648-a3ef-2d99b4ffa1c5,T,SC023,face,,,C002,2024-11-08,USD,ITEM-6938,CC300,600000,JNL-SOMEONE,DR,40,PC02,4445.97,Live fly through admit another travel.,0.0,4445.97,2025,2025-04-25,M,2025-07-26,CONCUR,EXPENSE,CORP_LEDGER
774c6a39-7c5e-45c8-8e84-7826b984be21,a74ebe3f-06e0-42b4-b6e2-75027d9f66ce,jilljackson@example.org,11/1/2024,716.94,INR,1.2608,670.55,ET10,Other,Smith-Hardy,Player those career interest.,False,False,False,False,False,US,South Rachelborough,CorporateCard,2025-03-13T21:45:52Z,/expense/entries/774c6a39-7c5e-45c8-8e84-7826b984be21,R,SC014,,,OU8,C001,2025-01-28,GBP,ITEM-6939,CC200,400000,JNL-PER,DR,40,PC02,1118.82,Song standard class.,1118.82,0.0,2025,2025-04-22,C,2024-12-27,SAP,TRAVEL,APAC_LEDGER
8f9c0961-7135-4aa2-83ac-8133ebc73a3e,5ff8eb16-8a18-41d6-b7e4-67d8ba03b899,pramirez@example.com,6/23/2024,429.91,USD,0.9184,429.91,ET04,Taxi,Watson Group,Community away simple through clear politics red.,False,True,False,False,True,IN,South Sharon,CorporateCard,2024-07-10T21:45:52Z,/expense/entries/8f9c0961-7135-4aa2-83ac-8133ebc73a3e,T,SC029,strong,,OU9,C003,2025-09-18,INR,ITEM-6940,CC300,500000,JNL-OFFICE,KR,50,PC02,4464.59,Resource decide full guy.,0.0,4464.59,2025,2025-02-11,C,2025-01-26,CONCUR,TRAVEL,CORP_LEDGER
873c665e-d456-4718-b079-8a0eebaf8319,1eaa61c2-c6ad-4ddf-96f0-25584e80e156,valentinejoshua@example.org,2/18/2024,1377.86,GBP,0.7907,1595.42,ET04,Taxi,"Rojas, Obrien and Alvarez",Property away option energy carry.,False,False,True,True,False,IN,Joannafort,Cash,2024-02-23T21:45:52Z,/expense/entries/873c665e-d456-4718-b079-8a0eebaf8319,R,SC050,,,,C001,2025-05-13,EUR,ITEM-6941,CC100,400000,JNL-SINGLE,DR,50,PC02,733.89,Benefit spend others difference.,733.89,0.0,2025,2024-11-12,B,2025-07-19,SAP,TRAVEL,APAC_LEDGER
b41c4c5a-4daf-4e14-b454-6838eda8f7f3,6f0c3721-2757-4829-8aa4-49e3bfa412d3,william49@example.org,2/5/2025,896.93,USD,1.3319,896.93,ET04,Taxi,Mendoza Inc,Oil once model me event subject.,False,False,False,False,False,IN,Hensleybury,CompanyCard,2025-04-16T21:45:52Z,/expense/entries/b41c4c5a-4daf-4e14-b454-6838eda8f7f3,T,SC007,,,,C002,2025-02-22,INR,ITEM-6942,CC100,500000,JNL-PLAYER,SA,50,PC01,2808.43,Check great else energy call.,0.0,2808.43,2025,2025-03-09,C,2024-12-05,WORKDAY,EXPENSE,APAC_LEDGER
81a13396-a685-4212-b4b7-aa6f6a9fb794,1e5a26ba-75de-4ec0-94fc-3035047cf1a4,qwalter@example.com,4/12/2024,541.44,EUR,1.1039,678.37,ET09,Phone,Clarke PLC,Doctor play amount character network their.,True,False,False,False,True,SG,South Roger,PersonalCard,2024-08-11T21:45:52Z,/expense/entries/81a13396-a685-4212-b4b7-aa6f6a9fb794,R,SC040,word,,,C003,2024-11-15,USD,ITEM-6943,CC200,600000,JNL-DEBATE,DR,40,PC01,1497.93,Important discover card season.,1497.93,0.0,2025,2024-11-12,C,2025-07-08,CONCUR,TRAVEL,APAC_LEDGER
