ID,URI,Name,OwnerLoginID,OwnerName,CreateDate,SubmitDate,LastModifiedDate,CurrencyCode,TotalTransactionAmount,TotalPostedAmount,TotalApprovedAmount,AmountDueEmployee,ApprovalStatus,ApprovalDate,PaymentStatus,PaidDate,ReceiptsReceived,HasImage,HasAttendees,HasBillableExpenses,NumberOfEntries,Purpose,WorkflowActionUrl,CompanyCode,PostingDate,Currency,ItemNumber,CostCenter,GLAccount,JournalName,DocumentType,PostingKey,ProfitCenter,Amount,JournalLineDescription,DebitAmount,CreditAmount,FiscalYear,PostedDate,ExchangeRate,ExchangeRateType,ExchangeRateDate,JournalSource,JournalCategory,PrimaryLedger
d3600308-75f0-4fb5-8c78-a6fe9d657985,/expense/reports/d3600308-75f0-4fb5-8c78-a6fe9d657985,Architect Revolutionary Networks - Valerieton,joshuabrown@example.net,Jessica Simmons,2023-10-08T00:00:00,2023-10-15T00:00:00,2023-10-31T00:00:00,GBP,555.43,517.11,551.14,13.2,APPROVED,2023-10-15T00:00:00,IN_PROCESS,,True,True,False,True,1,Perform our scientist represent win what tend.,https://workflow.example.com/reports/d3600308-75f0-4fb5-8c78-a6fe9d657985,C001,2025-09-07,USD,ITEM-8224,CC300,400000,JNL-SHORT,KR,40,PC02,1505.5,Each machine sound sort evening career.,0.0,1505.5,2025,2024-12-01,1.1665,M,2025-06-23,WORKDAY,EXPENSE,CORP_LEDGER
d3672561-5b23-4156-a5e2-5f1ede9f25f9,/expense/reports/d3672561-5b23-4156-a5e2-5f1ede9f25f9,Unleash Real-Time Metrics - New Taramouth,henrydeborah@example.com,Todd Gray,2025-06-07T00:00:00,2025-06-09T00:00:00,2025-06-11T00:00:00,EUR,77.31,112.26,23.0,12.54,REJECTED,,NOT_PAID,,False,False,False,False,1,Meet already how operation school energy majority.,https://workflow.example.com/reports/d3672561-5b23-4156-a5e2-5f1ede9f25f9,C001,2025-04-09,INR,ITEM-8225,CC100,600000,JNL-AGREE,DR,40,PC01,3488.71,Ask bill threat available political blue.,3488.71,0.0,2025,2024-12-14,1.0901,C,2025-08-13,SAP,EXPENSE,APAC_LEDGER
d3751917-4d3e-4288-94fe-3fc0411e3473,/expense/reports/d3751917-4d3e-4288-94fe-3fc0411e3473,Engage 24/365 Partnerships - Jamesbury,desireeharris@example.com,Jennifer Phillips MD,2024-09-22T00:00:00,2024-10-01T00:00:00,2024-10-14T00:00:00,SGD,718.64,785.04,21.49,43.59,REJECTED,,ON_HOLD,,True,True,False,False,1,Scientist run while.,https://workflow.example.com/reports/d3751917-4d3e-4288-94fe-3fc0411e3473,C002,2025-08-03,USD,ITEM-8226,CC200,600000,JNL-SING,DR,40,PC02,2848.61,Too plant improve establish join.,0.0,2848.61,2025,2025-05-10,0.784,M,2025-04-18,CONCUR,TRAVEL,CORP_LEDGER
d378bbfa-03c4-4a10-b5a5-ffb4f770cb32,/expense/reports/d378bbfa-03c4-4a10-b5a5-ffb4f770cb32,Maximize Collaborative E-Markets - Matthewton,gallaghersarah@example.com,Stephen Morales,2024-09-20T00:00:00,2024-09-21T00:00:00,2024-10-09T00:00:00,INR,328.95,243.65,92.91,10.71,REJECTED,,IN_PROCESS,,True,True,True,True,1,Into base huge hope.,https://workflow.example.com/reports/d378bbfa-03c4-4a10-b5a5-ffb4f770cb32,C003,2024-12-15,EUR,ITEM-8227,CC200,600000,JNL-LAWYER,KR,50,PC03,3203.49,Land soldier sing result.,3203.49,0.0,2025,2025-06-22,0.9262,C,2025-08-23,CONCUR,PURCHASE,APAC_LEDGER
d37a514f-5346-4ae5-8980-180ba602210e,/expense/reports/d37a514f-5346-4ae5-8980-180ba602210e,Streamline Cutting-Edge Communities - South Latashabury,stephenmorgan@example.org,Lisa Waters,2024-12-02T00:00:00,2024-12-06T00:00:00,2024-12-15T00:00:00,AUD,205.85,197.22,123.46,18.14,PENDING,,NOT_PAID,,False,False,False,False,1,Law stuff father stop court structure agency.,https://workflow.example.com/reports/d37a514f-5346-4ae5-8980-180ba602210e,C001,2024-11-17,EUR,ITEM-8228,CC300,500000,JNL-MACHINE,SA,50,PC01,4108.64,Sure enough gas part.,0.0,4108.64,2025,2024-10-27,0.8102,M,2024-10-14,CONCUR,TRAVEL,APAC_LEDGER
d386d49c-283a-44b8-b28a-9d9305115db7,/expense/reports/d386d49c-283a-44b8-b28a-9d9305115db7,Monetize Interactive Initiatives - Lake Ashleyton,katherinevega@example.org,Jacob Brown,2025-05-31T00:00:00,2025-06-09T00:00:00,2025-06-27T00:00:00,GBP,1241.76,1574.92,106.8,225.01,PENDING,,NOT_PAID,,False,False,False,False,1,Single drug prove program development.,https://workflow.example.com/reports/d386d49c-283a-44b8-b28a-9d9305115db7,C003,2024-09-24,GBP,ITEM-8229,CC200,600000,JNL-RANGE,DR,50,PC01,4538.71,Today people rule.,4538.71,0.0,2025,2025-05-04,1.3466,C,2025-04-28,WORKDAY,TRAVEL,APAC_LEDGER
d38b261a-f90d-427a-93df-7d2d5e0dc687,/expense/reports/d38b261a-f90d-427a-93df-7d2d5e0dc687,Visualize Rich Solutions - South Katrina,joshuapowers@example.com,Margaret Jones,2025-07-07T00:00:00,2025-07-10T00:00:00,2025-07-12T00:00:00,SGD,765.2,812.95,232.65,54.61,SUBMITTED,,NOT_PAID,,False,False,False,True,1,Here finally ability senior.,https://workflow.example.com/reports/d38b261a-f90d-427a-93df-7d2d5e0dc687,C002,2025-02-27,INR,ITEM-8230,CC300,400000,JNL-ANSWER,KR,40,PC01,2019.87,Peace should everybody example beat.,0.0,2019.87,2025,2024-10-04,1.1238,B,2025-04-02,WORKDAY,PURCHASE,CORP_LEDGER
d3900264-9a1a-483d-8770-2d199d51bda8,/expense/reports/d3900264-9a1a-483d-8770-2d199d51bda8,Envisioneer Turn-Key Channels - South Nicholestad,zacharyfowler@example.org,Willie Ball,2024-08-08T00:00:00,2024-08-14T00:00:00,2024-08-26T00:00:00,CAD,1099.14,1328.86,1085.87,10.62,APPROVED,2024-08-15T00:00:00,ON_HOLD,,True,True,False,False,1,Believe start church.,https://workflow.example.com/reports/d3900264-9a1a-483d-8770-2d199d51bda8,C002,2025-03-12,INR,ITEM-8231,CC300,400000,JNL-ENVIRONMENTAL,SA,50,PC01,37.44,Statement despite until else skin.,37.44,0.0,2025,2025-02-24,1.2157,B,2025-04-20,SAP,EXPENSE,APAC_LEDGER
d39113e9-c6c9-4ef2-8b7a-59c31d105635,/expense/reports/d39113e9-c6c9-4ef2-8b7a-59c31d105635,Syndicate Collaborative Functionalities - Lake Kellymouth,kristinlucas@example.net,Andrew Beard DDS,2025-04-28T00:00:00,2025-05-03T00:00:00,2025-05-11T00:00:00,SGD,541.55,671.09,512.67,42.22,APPROVED,2025-05-05T00:00:00,NOT_PAID,,False,False,False,False,1,Usually price way public instead.,https://workflow.example.com/reports/d39113e9-c6c9-4ef2-8b7a-59c31d105635,C002,2024-11-09,INR,ITEM-8232,CC200,500000,JNL-SERVE,KR,50,PC03,1106.5,My part she four middle.,0.0,1106.5,2025,2024-11-14,1.4736,B,2024-09-22,SAP,TRAVEL,CORP_LEDGER
d3a034f3-2070-428e-92c0-22e36a3fa88f,/expense/reports/d3a034f3-2070-428e-92c0-22e36a3fa88f,Exploit Out-Of-The-Box Models - West Brittanymouth,riverabrian@example.com,Brianna Ferguson,2024-03-01T00:00:00,2024-03-02T00:00:00,2024-03-23T00:00:00,CAD,500.01,700.56,116.69,33.95,RESUBMITTED,,NOT_PAID,,False,False,False,False,1,Write north again rich.,https://workflow.example.com/reports/d3a034f3-2070-428e-92c0-22e36a3fa88f,C003,2025-08-13,INR,ITEM-8233,CC300,500000,JNL-ELECTION,KR,50,PC02,1674.62,Quite paper sure we site whatever would.,1674.62,0.0,2025,2025-07-19,0.8184,B,2025-04-06,WORKDAY,EXPENSE,CORP_LEDGER
d3bd7c21-94b4-40dd-a1d6-6c3cfb77d493,/expense/reports/d3bd7c21-94b4-40dd-a1d6-6c3cfb77d493,Deliver Real-Time E-Business - Joshuaberg,felicia11@example.net,Andrew Underwood,2024-09-29T00:00:00,2024-10-06T00:00:00,2024-10-17T00:00:00,AUD,449.82,578.56,5.22,34.72,SUBMITTED,,ON_HOLD,,False,False,False,False,1,Short building fill time.,https://workflow.example.com/reports/d3bd7c21-94b4-40dd-a1d6-6c3cfb77d493,C001,2025-05-15,INR,ITEM-8234,CC100,500000,JNL-ACTIVITY,SA,40,PC01,773.37,Draw model large carry source sport.,0.0,773.37,2025,2025-07-04,1.3191,B,2025-01-31,CONCUR,TRAVEL,APAC_LEDGER
d3c71639-1a3d-493c-b9cd-f3bdce8ea0fc,/expense/reports/d3c71639-1a3d-493c-b9cd-f3bdce8ea0fc,Facilitate World-Class E-Markets - South Kristenhaven,lauralawrence@example.com,Debbie Schultz,2024-03-22T00:00:00,2024-03-28T00:00:00,2024-04-21T00:00:00,EUR,1277.38,793.76,1180.19,198.95,APPROVED,2024-04-01T00:00:00,IN_PROCESS,,False,False,True,False,1,Fear guess commercial pull deal talk eat.,https://workflow.example.com/reports/d3c71639-1a3d-493c-b9cd-f3bdce8ea0fc,C001,2025-07-11,USD,ITEM-8235,CC100,500000,JNL-COLLEGE,DR,50,PC02,2100.33,Paper interview instead beyond.,2100.33,0.0,2025,2025-07-25,1.0798,C,2025-03-06,SAP,PURCHASE,CORP_LEDGER
d3c876ec-a8d3-4169-b92d-120242bb5412,/expense/reports/d3c876ec-a8d3-4169-b92d-120242bb5412,Monetize User-Centric Niches - Lake Eileen,tiffanycoleman@example.net,Barbara Norman,2024-03-09T00:00:00,2024-03-16T00:00:00,2024-04-05T00:00:00,AUD,1059.81,1502.17,1056.79,173.18,APPROVED,2024-03-23T00:00:00,NOT_PAID,,True,True,False,True,1,Air sense now himself.,https://workflow.example.com/reports/d3c876ec-a8d3-4169-b92d-120242bb5412,C002,2025-01-10,GBP,ITEM-8236,CC300,400000,JNL-EXPLAIN,SA,50,PC02,832.09,Government have stop camera.,0.0,832.09,2025,2025-04-04,1.4115,C,2025-03-07,WORKDAY,PURCHASE,APAC_LEDGER
d3caf01a-f3d1-4847-a4f4-83e23993f688,/expense/reports/d3caf01a-f3d1-4847-a4f4-83e23993f688,Re-Intermediate Intuitive Content - Port Jacob,jeffreymolina@example.net,Kelli Walsh,2024-01-12T00:00:00,2024-01-13T00:00:00,2024-02-05T00:00:00,AUD,637.37,465.41,347.92,64.11,PENDING,,NOT_PAID,,True,True,True,True,1,Cup city during all practice.,https://workflow.example.com/reports/d3caf01a-f3d1-4847-a4f4-83e23993f688,C001,2024-12-30,GBP,ITEM-8237,CC100,400000,JNL-BOY,KR,50,PC02,2936.96,Bad religious campaign glass no.,2936.96,0.0,2025,2025-08-23,0.8709,B,2025-01-15,WORKDAY,TRAVEL,CORP_LEDGER
d3ce4bcd-6dc0-4cce-8dd5-251a3e99463d,/expense/reports/d3ce4bcd-6dc0-4cce-8dd5-251a3e99463d,Embrace Efficient Relationships - South Meaganville,hblack@example.net,Denise Martin,2025-01-09T00:00:00,2025-01-22T00:00:00,2025-02-03T00:00:00,SGD,1390.01,1496.76,1265.9,164.64,APPROVED,2025-01-24T00:00:00,NOT_PAID,,False,False,True,False,1,Push line her force try near no.,https://workflow.example.com/reports/d3ce4bcd-6dc0-4cce-8dd5-251a3e99463d,C001,2025-05-02,EUR,ITEM-8238,CC100,500000,JNL-WESTERN,SA,50,PC02,1269.35,Page report pass form month.,0.0,1269.35,2025,2024-10-05,1.3448,M,2024-11-05,CONCUR,EXPENSE,CORP_LEDGER
d3d5055e-8949-47b8-b458-435066ade68d,/expense/reports/d3d5055e-8949-47b8-b458-435066ade68d,Architect Innovative Synergies - South Paula,walkerjennifer@example.com,Maria Thompson,2025-01-15T00:00:00,2025-01-16T00:00:00,2025-02-02T00:00:00,EUR,1321.28,1342.02,778.76,125.41,SUBMITTED,,IN_PROCESS,,False,False,True,False,1,Such population such scientist.,https://workflow.example.com/reports/d3d5055e-8949-47b8-b458-435066ade68d,C002,2024-10-05,USD,ITEM-8239,CC200,600000,JNL-WIFE,SA,50,PC02,3059.79,Receive score leg discuss defense war available.,3059.79,0.0,2025,2024-09-18,0.8522,B,2025-07-23,CONCUR,TRAVEL,CORP_LEDGER
d3d7cb7c-2626-443b-bd16-d23d580c6a55,/expense/reports/d3d7cb7c-2626-443b-bd16-d23d580c6a55,Generate Compelling Mindshare - South Ashley,elizabeth05@example.com,Nicole Leach,2024-09-17T00:00:00,2024-09-19T00:00:00,2024-09-29T00:00:00,GBP,110.18,130.71,39.38,11.49,PENDING,,NOT_PAID,,False,False,False,True,1,Happy popular protect relate necessary area development out.,https://workflow.example.com/reports/d3d7cb7c-2626-443b-bd16-d23d580c6a55,C003,2025-03-13,USD,ITEM-8240,CC300,400000,JNL-POWER,SA,40,PC01,637.14,Least style financial Republican staff star.,0.0,637.14,2025,2025-03-06,1.4498,B,2025-03-12,WORKDAY,TRAVEL,APAC_LEDGER
d3de3b96-02d4-4e7e-a3e1-3b70b056554d,/expense/reports/d3de3b96-02d4-4e7e-a3e1-3b70b056554d,Streamline Bricks-And-Clicks Web-Readiness - Kristenchester,michelle32@example.com,Christopher Jackson,2023-12-11T00:00:00,2023-12-11T00:00:00,2024-01-03T00:00:00,AUD,143.57,121.69,62.03,1.51,RESUBMITTED,,ON_HOLD,,False,False,False,True,1,Authority leg important lead.,https://workflow.example.com/reports/d3de3b96-02d4-4e7e-a3e1-3b70b056554d,C001,2024-09-19,USD,ITEM-8241,CC200,400000,JNL-DINNER,KR,50,PC03,562.29,Must particularly both.,562.29,0.0,2025,2024-09-26,1.294,M,2024-11-19,SAP,PURCHASE,CORP_LEDGER
d3e1b5b4-e33b-4ac9-b8d2-876560a16533,/expense/reports/d3e1b5b4-e33b-4ac9-b8d2-876560a16533,Empower Bleeding-Edge Synergies - East Cindyberg,davidamy@example.org,James Chavez DDS,2025-08-17T00:00:00,2025-08-23T00:00:00,2025-08-27T00:00:00,EUR,233.55,297.59,219.15,21.22,APPROVED,2025-08-23T00:00:00,NOT_PAID,,False,False,False,False,1,Child blue follow current school.,https://workflow.example.com/reports/d3e1b5b4-e33b-4ac9-b8d2-876560a16533,C001,2025-07-11,USD,ITEM-8242,CC100,400000,JNL-WISH,SA,50,PC03,2387.99,For some thought marriage service.,0.0,2387.99,2025,2025-03-25,1.4899,C,2025-08-13,SAP,TRAVEL,CORP_LEDGER
d3e587b0-fd3a-43a7-bf00-fb6dcbb066fe,/expense/reports/d3e587b0-fd3a-43a7-bf00-fb6dcbb066fe,Incentivize World-Class Systems - Lake Tim,heather92@example.org,Marcus Mendez,2024-07-22T00:00:00,2024-07-26T00:00:00,2024-08-12T00:00:00,USD,580.25,580.25,122.0,100.24,PENDING,,NOT_PAID,,True,True,False,False,1,Democratic up benefit human now rich.,https://workflow.example.com/reports/d3e587b0-fd3a-43a7-bf00-fb6dcbb066fe,C001,2025-06-10,USD,ITEM-8243,CC200,500000,JNL-HAPPEN,DR,40,PC02,2181.38,Indeed term suggest big though you.,2181.38,0.0,2025,2025-09-16,1.3896,M,2025-01-02,WORKDAY,PURCHASE,APAC_LEDGER
d3e7383e-dfe8-402c-8142-a4e2f06140fd,/expense/reports/d3e7383e-dfe8-402c-8142-a4e2f06140fd,Architect Leading-Edge Content - South Lauren,melissa73@example.org,Nancy Horton,2024-06-22T00:00:00,2024-06-24T00:00:00,2024-07-12T00:00:00,EUR,1108.85,754.57,592.05,87.23,SUBMITTED,,NOT_PAID,,False,False,False,False,1,Sell create particular natural sign building detail.,https://workflow.example.com/reports/d3e7383e-dfe8-402c-8142-a4e2f06140fd,C001,2025-09-07,EUR,ITEM-8244,CC100,500000,JNL-ALMOST,KR,40,PC03,1974.5,Wait occur picture peace lead statement Congress.,0.0,1974.5,2025,2025-09-17,0.9338,B,2025-06-19,WORKDAY,TRAVEL,APAC_LEDGER
d3e93dee-ed8e-461d-b0db-e20149aa1ae1,/expense/reports/d3e93dee-ed8e-461d-b0db-e20149aa1ae1,Facilitate Real-Time Communities - Jennifershire,marymccall@example.com,Samantha Mahoney,2025-08-12T00:00:00,2025-08-25T00:00:00,2025-09-18T00:00:00,CAD,181.81,198.75,41.02,29.52,PENDING,,NOT_PAID,,False,False,False,False,1,Like weight eat single.,https://workflow.example.com/reports/d3e93dee-ed8e-461d-b0db-e20149aa1ae1,C001,2024-09-19,GBP,ITEM-8245,CC200,500000,JNL-MOST,SA,40,PC01,2345.82,Live eight street list although ahead.,2345.82,0.0,2025,2024-11-25,1.3355,B,2025-07-06,SAP,PURCHASE,CORP_LEDGER
d3ed3d31-94bb-4afc-9867-e3c7f5353abc,/expense/reports/d3ed3d31-94bb-4afc-9867-e3c7f5353abc,Integrate Mission-Critical Mindshare - Alexishaven,reneewilliams@example.org,Michael Ray,2024-08-14T00:00:00,2024-08-20T00:00:00,2024-09-08T00:00:00,INR,1231.69,1430.48,664.65,234.56,SUBMITTED,,NOT_PAID,,False,False,True,True,1,Cell anything benefit.,https://workflow.example.com/reports/d3ed3d31-94bb-4afc-9867-e3c7f5353abc,C003,2025-06-03,EUR,ITEM-8246,CC100,400000,JNL-SEASON,KR,50,PC02,4052.54,Bank human worker whatever edge if.,0.0,4052.54,2025,2025-08-18,1.3048,M,2025-09-11,SAP,TRAVEL,CORP_LEDGER
d3f41d25-7ba2-4315-8545-33c62164dcde,/expense/reports/d3f41d25-7ba2-4315-8545-33c62164dcde,Unleash End-To-End Supply-Chains - Jonathonhaven,aprilmartin@example.org,Heidi Lee,2025-05-30T00:00:00,2025-05-30T00:00:00,2025-06-05T00:00:00,USD,1171.79,1171.79,1073.19,218.26,APPROVED,2025-06-03T00:00:00,NOT_PAID,,True,True,False,True,1,Test address under structure.,https://workflow.example.com/reports/d3f41d25-7ba2-4315-8545-33c62164dcde,C002,2024-11-17,USD,ITEM-8247,CC300,400000,JNL-TASK,KR,50,PC03,2071.2,Small nature allow.,2071.2,0.0,2025,2025-09-04,0.8502,C,2025-08-15,WORKDAY,PURCHASE,APAC_LEDGER
d3f813ee-17cc-484f-98ca-13c2ef80cdf9,/expense/reports/d3f813ee-17cc-484f-98ca-13c2ef80cdf9,Revolutionize Wireless Systems - Coxhaven,housejason@example.net,Jasmine Davidson,2025-06-20T00:00:00,2025-06-27T00:00:00,2025-07-02T00:00:00,INR,287.88,273.49,73.26,49.91,REJECTED,,NOT_PAID,,False,False,True,False,1,Section popular remain assume huge professor.,https://workflow.example.com/reports/d3f813ee-17cc-484f-98ca-13c2ef80cdf9,C003,2025-09-13,USD,ITEM-8248,CC100,600000,JNL-ADD,DR,50,PC03,471.23,Value plant share.,0.0,471.23,2025,2025-07-31,1.1641,B,2024-10-09,WORKDAY,EXPENSE,CORP_LEDGER
d3fa3edd-423a-4c6d-9d04-72904546dd25,/expense/reports/d3fa3edd-423a-4c6d-9d04-72904546dd25,Extend Real-Time Paradigms - Jamesshire,evan71@example.net,Jennifer Cameron,2024-11-09T00:00:00,2024-11-20T00:00:00,2024-12-17T00:00:00,SGD,240.27,247.0,100.62,18.73,SUBMITTED,,IN_PROCESS,,False,False,False,False,1,How tend live know much kitchen well.,https://workflow.example.com/reports/d3fa3edd-423a-4c6d-9d04-72904546dd25,C001,2025-03-07,GBP,ITEM-8249,CC100,500000,JNL-HOSPITAL,DR,40,PC02,258.64,Form big turn scientist.,258.64,0.0,2025,2025-03-16,0.826,C,2025-07-16,SAP,TRAVEL,CORP_LEDGER
d3ffad32-7c1f-459e-935c-eda29cdaba77,/expense/reports/d3ffad32-7c1f-459e-935c-eda29cdaba77,Matrix Robust Platforms - Browningchester,kelly27@example.org,Brian Henderson,2024-11-30T00:00:00,2024-12-07T00:00:00,2024-12-16T00:00:00,CAD,523.69,442.62,87.19,37.25,PENDING,,IN_PROCESS,,False,False,True,False,1,He across bit leave.,https://workflow.example.com/reports/d3ffad32-7c1f-459e-935c-eda29cdaba77,C003,2024-12-28,INR,ITEM-8250,CC200,400000,JNL-EXAMPLE,DR,40,PC02,1440.37,Employee always those north view.,0.0,1440.37,2025,2025-01-31,1.4409,C,2025-01-29,SAP,TRAVEL,APAC_LEDGER
d3ffead4-4829-4d4d-a5bc-1eb64ddd80c4,/expense/reports/d3ffead4-4829-4d4d-a5bc-1eb64ddd80c4,Optimize Revolutionary Applications - North Bradley,wrightronald@example.net,Sharon Huffman,2025-04-13T00:00:00,2025-04-25T00:00:00,2025-05-05T00:00:00,AUD,451.77,252.36,205.14,62.53,REJECTED,,NOT_PAID,,False,False,False,True,1,Leg left short model this.,https://workflow.example.com/reports/d3ffead4-4829-4d4d-a5bc-1eb64ddd80c4,C002,2025-09-17,GBP,ITEM-8251,CC200,600000,JNL-THOUGH,SA,40,PC01,1337.11,West offer paper itself.,1337.11,0.0,2025,2024-10-25,1.2597,B,2025-04-19,SAP,EXPENSE,APAC_LEDGER
d4040590-e67f-4800-ba98-fb77c4be16a2,/expense/reports/d4040590-e67f-4800-ba98-fb77c4be16a2,Innovate Cross-Platform Mindshare - Paulhaven,bshea@example.com,Bruce Smith,2024-03-15T00:00:00,2024-03-20T00:00:00,2024-04-08T00:00:00,EUR,722.43,513.5,428.07,52.91,PENDING,,NOT_PAID,,False,False,False,True,1,Rich new body situation she.,https://workflow.example.com/reports/d4040590-e67f-4800-ba98-fb77c4be16a2,C002,2025-06-29,USD,ITEM-8252,CC300,600000,JNL-CONTINUE,KR,40,PC02,1804.57,Side prepare vote magazine get road live.,0.0,1804.57,2025,2025-08-03,1.0824,B,2025-09-10,CONCUR,TRAVEL,APAC_LEDGER
d40e2225-2004-4127-b996-3b2155f5dff3,/expense/reports/d40e2225-2004-4127-b996-3b2155f5dff3,Engineer Sticky Platforms - South Maryfurt,miguel54@example.org,Jacqueline Pennington,2025-02-17T00:00:00,2025-02-26T00:00:00,2025-03-12T00:00:00,AUD,326.27,386.56,309.38,40.29,APPROVED,2025-03-01T00:00:00,NOT_PAID,,True,True,False,False,1,Kind generation participant letter manage southern.,https://workflow.example.com/reports/d40e2225-2004-4127-b996-3b2155f5dff3,C003,2025-02-09,EUR,ITEM-8253,CC300,400000,JNL-DEMOCRATIC,KR,50,PC03,3402.09,Agent consider establish message step discover.,3402.09,0.0,2025,2025-06-19,0.7296,M,2025-06-22,SAP,PURCHASE,APAC_LEDGER
d4128eef-7542-4aae-94c9-9ed1f86f71e3,/expense/reports/d4128eef-7542-4aae-94c9-9ed1f86f71e3,Matrix Web-Enabled Synergies - Yuton,kimberlymcdaniel@example.net,Kelly Lowery,2025-05-09T00:00:00,2025-05-19T00:00:00,2025-06-17T00:00:00,SGD,1189.0,1668.88,1171.22,191.1,APPROVED,2025-05-22T00:00:00,PAID,2025-05-29T00:00:00,False,False,True,False,1,Stop choose team know meet certain analysis store.,https://workflow.example.com/reports/d4128eef-7542-4aae-94c9-9ed1f86f71e3,C001,2024-10-12,USD,ITEM-8254,CC200,600000,JNL-DISCUSSION,DR,50,PC03,4008.66,Case raise lot father set.,0.0,4008.66,2025,2025-07-23,0.9246,C,2025-06-15,WORKDAY,PURCHASE,CORP_LEDGER
d41d1991-1bd4-45a1-b798-39f421f20bfa,/expense/reports/d41d1991-1bd4-45a1-b798-39f421f20bfa,Mesh Clicks-And-Mortar E-Commerce - New Daleview,dcollier@example.org,Donald Ferguson,2025-07-15T00:00:00,2025-07-24T00:00:00,2025-08-08T00:00:00,CAD,920.8,1349.98,59.96,8.54,REJECTED,,NOT_PAID,,False,False,True,True,1,Democrat school simply system cut century table name.,https://workflow.example.com/reports/d41d1991-1bd4-45a1-b798-39f421f20bfa,C002,2025-05-06,USD,ITEM-8255,CC200,400000,JNL-STAGE,SA,40,PC03,742.28,Help wife wall nor.,742.28,0.0,2025,2025-06-06,0.7297,C,2024-11-08,SAP,PURCHASE,APAC_LEDGER
d42093e8-4d74-43fc-aa1c-bc13baed3197,/expense/reports/d42093e8-4d74-43fc-aa1c-bc13baed3197,Transition User-Centric E-Commerce - West Jasmine,smithteresa@example.net,Priscilla Davis,2025-08-04T00:00:00,2025-08-09T00:00:00,2025-08-21T00:00:00,USD,341.35,341.35,181.08,41.17,PENDING,,NOT_PAID,,True,True,False,False,1,Against perform reach close total hand conference realize.,https://workflow.example.com/reports/d42093e8-4d74-43fc-aa1c-bc13baed3197,C001,2024-11-15,INR,ITEM-8256,CC200,500000,JNL-HARD,DR,50,PC03,3370.91,Community anything organization degree.,0.0,3370.91,2025,2025-01-28,1.0227,M,2025-02-01,WORKDAY,PURCHASE,APAC_LEDGER
d42379d0-e12a-400a-b705-5e09e2fc4957,/expense/reports/d42379d0-e12a-400a-b705-5e09e2fc4957,Extend Transparent Web Services - East Jacob,laurie53@example.com,Jonathan Hudson,2024-09-13T00:00:00,2024-09-15T00:00:00,2024-10-14T00:00:00,USD,645.93,645.93,367.54,41.07,SUBMITTED,,IN_PROCESS,,True,True,False,True,1,Spring something thank capital scientist believe half.,https://workflow.example.com/reports/d42379d0-e12a-400a-b705-5e09e2fc4957,C002,2025-09-10,USD,ITEM-8257,CC100,600000,JNL-MONEY,DR,40,PC01,3179.02,Knowledge let study area fly.,3179.02,0.0,2025,2025-04-19,1.3025,M,2025-03-13,SAP,PURCHASE,CORP_LEDGER
d42cd6ca-4f3e-45a1-99d9-f2bf5a02bbc4,/expense/reports/d42cd6ca-4f3e-45a1-99d9-f2bf5a02bbc4,Aggregate Real-Time E-Business - North Janet,cynthia27@example.net,Charles Andrade,2025-07-09T00:00:00,2025-07-21T00:00:00,2025-07-26T00:00:00,EUR,348.05,291.07,336.79,18.18,APPROVED,2025-07-21T00:00:00,NOT_PAID,,False,False,False,False,1,Including vote TV.,https://workflow.example.com/reports/d42cd6ca-4f3e-45a1-99d9-f2bf5a02bbc4,C001,2024-10-25,USD,ITEM-8258,CC300,600000,JNL-FEDERAL,DR,40,PC03,3320.24,Can future resource still human respond war.,0.0,3320.24,2025,2025-01-03,1.3765,B,2024-12-22,CONCUR,EXPENSE,CORP_LEDGER
d42e684e-6d6c-43cd-a827-d6e780eaceb9,/expense/reports/d42e684e-6d6c-43cd-a827-d6e780eaceb9,Seize Robust Content - Jackland,cookadam@example.com,Cynthia Lee,2025-05-05T00:00:00,2025-05-18T00:00:00,2025-06-07T00:00:00,CAD,140.85,93.38,136.68,11.72,APPROVED,2025-05-18T00:00:00,ON_HOLD,,True,True,True,False,1,Star white view very design land expect.,https://workflow.example.com/reports/d42e684e-6d6c-43cd-a827-d6e780eaceb9,C002,2025-03-09,EUR,ITEM-8259,CC200,600000,JNL-BAD,SA,50,PC03,2074.25,First oil would.,2074.25,0.0,2025,2025-04-29,0.7544,M,2024-12-10,WORKDAY,TRAVEL,APAC_LEDGER
d4377295-339e-4cf9-8662-7c97802317e0,/expense/reports/d4377295-339e-4cf9-8662-7c97802317e0,Unleash B2B Interfaces - New Kevin,robertsgina@example.net,Timothy West,2023-11-08T00:00:00,2023-11-16T00:00:00,2023-11-16T00:00:00,SGD,1220.7,658.45,1163.0,182.7,APPROVED,2023-11-21T00:00:00,IN_PROCESS,,False,False,False,False,1,Prevent begin material tonight anything per fight feel.,https://workflow.example.com/reports/d4377295-339e-4cf9-8662-7c97802317e0,C002,2025-08-27,EUR,ITEM-8260,CC100,500000,JNL-HEART,KR,50,PC03,4682.02,Practice recent base out take part.,0.0,4682.02,2025,2025-01-22,1.1029,B,2024-12-17,CONCUR,EXPENSE,APAC_LEDGER
